underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
SPY,2016-12-15,SPY,2017-01-20,305.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5302,0.0100,226.9000,226.9100,225.7559,226.9100,0.3009,0.0009,0.0001,-0.0009,0.0021,0.0190,0,0.0000,5423,0.0100,226.8700,226.8900,0.0000,924,
SPY,2016-12-15,SPY,2017-01-20,305.000,P,0.0000,0.0000,0.0000,0.0000,0,15,79.1600,15,79.6300,226.9000,226.9100,225.7559,226.9100,0.4708,-0.9699,0.0017,-0.0543,0.0417,-29.5619,10,79.2100,10,79.7300,226.8700,226.8900,0.0000,1719,
SPY,2016-12-15,SPY,2017-01-20,310.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5690,0.0100,226.9000,226.9100,225.7559,226.9100,0.3158,0.0008,0.0001,-0.0009,0.0020,0.0182,0,0.0000,4875,0.0100,226.8700,226.8900,0.0000,698,
SPY,2016-12-15,SPY,2017-01-20,310.000,P,83.8000,83.8000,83.8000,83.8000,40,14,84.1900,15,84.6300,226.9000,226.9100,225.7559,226.9100,0.4960,-0.9697,0.0017,-0.0558,0.0420,-30.0537,10,84.2100,10,84.7300,226.8700,226.8900,83.8000,1497,
SPY,2016-12-15,SPY,2017-01-20,315.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5734,0.0100,226.9000,226.9100,225.7559,226.9100,0.3301,0.0008,0.0001,-0.0009,0.0019,0.0174,0,0.0000,4900,0.0100,226.8700,226.8900,0.0000,226,
SPY,2016-12-15,SPY,2017-01-20,315.000,P,89.7900,89.7900,88.8200,88.8200,30,15,89.1600,15,89.6300,226.9000,226.9100,225.7559,226.9100,0.5134,-0.9713,0.0015,-0.0552,0.0397,-30.5812,10,89.2100,10,89.7300,226.8700,226.8900,89.3050,6683,
SPY,2016-12-15,SPY,2017-01-20,320.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5594,0.0100,226.9000,226.9100,225.7559,226.9100,0.3444,0.0008,0.0001,-0.0009,0.0019,0.0168,0,0.0000,4784,0.0100,226.8700,226.8900,0.0000,36,
SPY,2016-12-15,SPY,2017-01-20,320.000,P,94.9700,94.9700,94.8000,94.8600,76,12,94.2400,2,94.5400,226.9000,226.9100,225.7559,226.9100,0.5327,-0.9722,0.0014,-0.0553,0.0385,-31.0942,10,94.2100,10,94.7300,226.8700,226.8900,94.8809,3985,
SPY,2016-12-15,SPY,2017-01-20,325.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5614,0.0100,226.9000,226.9100,225.7559,226.9100,0.3583,0.0007,0.0001,-0.0009,0.0018,0.0161,0,0.0000,4803,0.0100,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-20,325.000,P,98.8600,98.9400,98.6800,98.9400,197,12,99.2400,22,99.5400,226.9000,226.9100,225.7559,226.9100,0.5528,-0.9727,0.0013,-0.0557,0.0377,-31.6001,10,99.2100,10,99.7300,226.8700,226.8900,98.8454,2539,
SPY,2016-12-15,SPY7,2017-01-20,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,17.2669,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,3,
SPY,2016-12-15,SPY7,2017-01-20,175.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,2,
SPY,2016-12-15,SPY7,2017-01-20,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,17.7603,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,180.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,40,
SPY,2016-12-15,SPY7,2017-01-20,185.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,18.2536,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,523,
SPY,2016-12-15,SPY7,2017-01-20,185.000,P,0.0000,0.0000,0.0000,0.0000,0,5,0.0100,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.2156,-0.0012,0.0002,-0.0008,0.0027,-0.0263,5,0.0100,0,0.0000,226.8700,226.8900,0.0000,9,
SPY,2016-12-15,SPY7,2017-01-20,189.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,18.6483,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,16,
SPY,2016-12-15,SPY7,2017-01-20,189.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,190.000,C,0.0000,0.0000,0.0000,0.0000,0,27,0.0100,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,18.7469,27,0.0100,0,0.0000,226.8700,226.8900,0.0000,218,
SPY,2016-12-15,SPY7,2017-01-20,190.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,9,
SPY,2016-12-15,SPY7,2017-01-20,191.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,18.8456,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,191.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,192.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5,5.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,18.9443,0,0.0000,5,5.0000,226.8700,226.8900,0.0000,5,
SPY,2016-12-15,SPY7,2017-01-20,192.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,193.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.0429,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,193.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,2,
SPY,2016-12-15,SPY7,2017-01-20,194.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.1416,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,194.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,4,
SPY,2016-12-15,SPY7,2017-01-20,195.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5,20.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.2403,0,0.0000,5,20.0000,226.8700,226.8900,0.0000,26,
SPY,2016-12-15,SPY7,2017-01-20,195.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,12,
SPY,2016-12-15,SPY7,2017-01-20,196.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.3389,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,196.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,2,
SPY,2016-12-15,SPY7,2017-01-20,197.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.4376,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,197.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,2,
SPY,2016-12-15,SPY7,2017-01-20,198.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.5363,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,198.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,199.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.6350,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,199.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,200.000,C,0.0000,0.0000,0.0000,0.0000,0,3,0.0100,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,19.7336,3,0.0100,0,0.0000,226.8700,226.8900,0.0000,64,
SPY,2016-12-15,SPY7,2017-01-20,200.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,5,1.8000,226.9000,226.9100,0.0000,226.9100,0.3055,-0.0864,0.0072,-0.0476,0.1123,-2.0234,1,0.0900,5,1.8000,226.8700,226.8900,0.0000,35,
SPY,2016-12-15,SPY7,2017-01-20,205.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,20.2270,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,21,
SPY,2016-12-15,SPY7,2017-01-20,205.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,21,
SPY,2016-12-15,SPY7,2017-01-20,210.000,C,0.0000,0.0000,0.0000,0.0000,0,3,5.9000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,20.7203,3,5.9000,0,0.0000,226.8700,226.8900,0.0000,51,
SPY,2016-12-15,SPY7,2017-01-20,210.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1,9.8000,226.9000,226.9100,0.0000,226.9100,0.4176,-0.2558,0.0108,-0.1328,0.2293,-6.2143,1,0.3200,1,9.8000,226.8700,226.8900,0.0000,27,
SPY,2016-12-15,SPY7,2017-01-20,215.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,21.2136,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,18,
SPY,2016-12-15,SPY7,2017-01-20,215.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,14,
SPY,2016-12-15,SPY7,2017-01-20,220.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.0000,0.0000,0.0000,21.7070,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,42,
SPY,2016-12-15,SPY7,2017-01-20,220.000,P,0.0000,0.0000,0.0000,0.0000,0,1,0.0100,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0389,-0.0056,0.0058,-0.0006,0.0115,-0.1268,1,0.0100,0,0.0000,226.8700,226.8900,0.0000,48,
SPY,2016-12-15,SPY7,2017-01-20,225.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,1.0000,0.1127,-0.0032,0.1145,20.2070,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,20,
SPY,2016-12-15,SPY7,2017-01-20,225.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,-0.0887,0.1127,-0.0032,0.1145,-1.9933,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY7,2017-01-20,230.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,0.0158,0.0278,-0.0008,0.0282,0.3530,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,6,
SPY,2016-12-15,SPY7,2017-01-20,230.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0,0.0000,226.9000,226.9100,0.0000,226.9100,0.0200,-1.0000,0.0278,-0.0007,0.0282,-22.3406,0,0.0000,0,0.0000,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,195.000,C,0.0000,0.0000,0.0000,0.0000,0,33,31.7100,35,32.1600,226.9000,226.9100,225.7638,226.9100,0.2756,0.9406,0.0051,-0.0049,0.0858,21.4616,10,31.7200,23,32.2400,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,195.000,P,0.2000,0.2100,0.1900,0.2100,44,16367,0.2000,1,0.2100,226.9000,226.9100,225.7638,226.9100,0.2307,-0.0288,0.0037,-0.0144,0.0512,-0.7943,1853,0.2100,1409,0.2200,226.8700,226.8900,0.1991,639,
SPY,2016-12-15,SPY,2017-01-27,198.000,C,0.0000,0.0000,0.0000,0.0000,0,35,28.7100,48,29.1600,226.9000,226.9100,225.7638,226.9100,0.2504,0.9378,0.0059,-0.0035,0.0893,21.7416,10,28.7200,11,29.2200,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,198.000,P,0.2400,0.2600,0.2400,0.2600,6,3458,0.2500,6572,0.2600,226.9000,226.9100,225.7638,226.9100,0.2190,-0.0365,0.0047,-0.0167,0.0622,-1.0060,1806,0.2500,21009,0.2700,226.8700,226.8900,0.2500,386,
SPY,2016-12-15,SPY,2017-01-27,198.500,C,0.0000,0.0000,0.0000,0.0000,0,35,28.2100,48,28.6600,226.9000,226.9100,225.7638,226.9100,0.2463,0.9372,0.0060,-0.0033,0.0900,21.7860,20,28.0300,20,28.5500,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,198.500,P,0.0000,0.0000,0.0000,0.0000,0,19115,0.2500,8362,0.2700,226.9000,226.9100,225.7638,226.9100,0.2163,-0.0375,0.0048,-0.0169,0.0637,-1.0344,1456,0.2600,1618,0.2700,226.8700,226.8900,0.0000,485,
SPY,2016-12-15,SPY,2017-01-27,199.000,C,0.0000,0.0000,0.0000,0.0000,0,35,27.7100,48,28.1600,226.9000,226.9100,225.7638,226.9100,0.2422,0.9366,0.0062,-0.0031,0.0907,21.8291,10,27.7200,11,28.2200,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,199.000,P,0.2600,0.2600,0.2600,0.2600,180,17882,0.2600,8169,0.2800,226.9000,226.9100,225.7638,226.9100,0.2144,-0.0391,0.0051,-0.0173,0.0658,-1.0775,4347,0.2600,1810,0.2800,226.8700,226.8900,0.2600,305,
SPY,2016-12-15,SPY,2017-01-27,199.500,C,0.0000,0.0000,0.0000,0.0000,0,35,27.2100,47,27.6600,226.9000,226.9100,225.7638,226.9100,0.2381,0.9360,0.0063,-0.0029,0.0914,21.8718,10,27.2200,23,27.7400,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,199.500,P,0.2700,0.2700,0.2700,0.2700,89,13146,0.2700,178,0.2800,226.9000,226.9100,225.7638,226.9100,0.2117,-0.0402,0.0052,-0.0175,0.0673,-1.1069,3914,0.2700,2355,0.2900,226.8700,226.8900,0.2700,384,
SPY,2016-12-15,SPY,2017-01-27,200.000,C,0.0000,0.0000,0.0000,0.0000,0,35,26.7100,35,27.1600,226.9000,226.9100,225.7638,226.9100,0.2341,0.9353,0.0065,-0.0027,0.0923,21.9123,26,26.5300,20,27.0500,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,200.000,P,0.2900,0.2900,0.2700,0.2900,114,10857,0.2800,178,0.2900,226.9000,226.9100,225.7638,226.9100,0.2096,-0.0418,0.0055,-0.0179,0.0695,-1.1515,2564,0.2800,2571,0.3000,226.8700,226.8900,0.2750,777,
SPY,2016-12-15,SPY,2017-01-27,202.500,C,0.0000,0.0000,0.0000,0.0000,0,36,24.2100,47,24.6600,226.9000,226.9100,225.7638,226.9100,0.2144,0.9313,0.0075,-0.0019,0.0971,22.1014,296,24.0300,57,24.5400,226.8700,226.8900,0.0000,0,
SPY,2016-12-15,SPY,2017-01-27,202.500,P,0.3300,0.3600,0.3200,0.3600,42,17112,0.3300,5498,0.3500,226.9000,226.9100,225.7638,226.9100,0.1991,-0.0509,0.0067,-0.0200,0.0814,-1.4021,3978,0.3300,2141,0.3500,226.8700,226.8900,0.3536,282,
SPY,2016-12-15,SPY,2017-01-27,205.000,C,0.0000,0.0000,0.0000,0.0000,0,34,21.7100,35,22.1600,226.9000,226.9100,225.7638,226.9100,0.1954,0.9259,0.0087,-0.0014,0.1034,22.2515,115,21.7200,275,22.2100,226.8700,226.8900,0.0000,115,
SPY,2016-12-15,SPY,2017-01-27,205.000,P,0.4000,0.4200,0.4000,0.4200,17,11953,0.4000,5933,0.4200,226.9000,226.9100,225.7638,226.9100,0.1887,-0.0626,0.0084,-0.0225,0.0959,-1.7238,1720,0.4000,2605,0.4200,226.8700,226.8900,0.4120,111,
SPY,2016-12-15,SPY,2017-01-27,207.500,C,0.0000,0.0000,0.0000,0.0000,0,34,19.2100,35,19.6600,226.9000,226.9100,225.7638,226.9100,0.1770,0.9187,0.0104,-0.0011,0.1116,22.3518,50,19.2200,50,19.7000,226.8700,226.8900,0.0000,5,
SPY,2016-12-15,SPY,2017-01-27,207.500,P,0.5100,0.5100,0.4800,0.4800,1157,5063,0.4900,3812,0.5100,226.9000,226.9100,225.7638,226.9100,0.1784,-0.0778,0.0105,-0.0253,0.1132,-2.1393,1370,0.4900,2304,0.5100,226.8700,226.8900,0.4806,164,
SPY,2016-12-15,SPY,2017-01-27,210.000,C,16.7400,16.7400,16.7400,16.7400,1,52,16.7300,22,17.1400,226.9000,226.9100,225.7638,226.9100,0.1590,0.9091,0.0126,-0.0009,0.1220,22.3878,169,16.7300,231,17.1900,226.8700,226.8900,16.7400,4,
SPY,2016-12-15,SPY,2017-01-27,210.000,P,0.6500,0.6500,0.5800,0.6500,45,4395,0.6100,4125,0.6300,226.9000,226.9100,225.7638,226.9100,0.1684,-0.0978,0.0131,-0.0286,0.1343,-2.6892,3421,0.6000,2130,0.6300,226.8700,226.8900,0.6216,298,
SPY,2016-12-15,SPY,2017-01-27,212.500,C,0.0000,0.0000,0.0000,0.0000,0,70,14.2300,61,14.6500,226.9000,226.9100,225.7638,226.9100,0.1420,0.8949,0.0158,-0.0013,0.1366,22.2972,408,14.0400,50,14.5300,226.8700,226.8900,0.0000,7,
SPY,2016-12-15,SPY,2017-01-27,212.500,P,0.7500,0.8400,0.7400,0.8000,45,2100,0.7700,4186,0.7900,226.9000,226.9100,225.7638,226.9100,0.1585,-0.1243,0.0166,-0.0323,0.1595,-3.4163,2249,0.7600,1139,0.7900,226.8700,226.8900,0.7864,297,
SPY,2016-12-15,SPY,2017-01-27,215.000,C,12.1300,12.2400,11.8200,11.8900,25,68,11.8400,10,12.0100,226.9000,226.9100,225.7638,226.9100,0.1208,0.8830,0.0202,0.0000,0.1482,22.2754,785,11.8200,47,11.9500,226.8700,226.8900,12.0835,21,
SPY,2016-12-15,SPY,2017-01-27,215.000,P,1.0800,1.0800,0.9300,1.0100,158,2985,0.9800,3117,1.0100,226.9000,226.9100,225.7638,226.9100,0.1487,-0.1594,0.0209,-0.0364,0.1887,-4.3801,977,0.9800,96,1.0000,226.8700,226.8900,0.9862,1022,
SPY,2016-12-15,SPY,2017-01-27,215.500,C,11.0300,11.0300,11.0300,11.0300,1,166,11.2900,63,11.6500,226.9000,226.9100,225.7638,226.9100,0.1239,0.8662,0.0217,-0.0030,0.1635,21.8712,702,11.2800,589,11.6800,226.8700,226.8900,11.0300,8,
SPY,2016-12-15,SPY,2017-01-27,215.500,P,1.0000,1.1400,1.0000,1.0600,7,3721,1.0300,1873,1.0600,226.9000,226.9100,225.7638,226.9100,0.1467,-0.1675,0.0219,-0.0372,0.1950,-4.6048,1322,1.0300,648,1.0600,226.8700,226.8900,1.0714,509,
SPY,2016-12-15,SPY,2017-01-27,216.000,C,0.0000,0.0000,0.0000,0.0000,0,53,10.8600,73,11.1900,226.9000,226.9100,225.7638,226.9100,0.1258,0.8510,0.0231,-0.0056,0.1765,21.5107,55,10.8400,55,11.2000,226.8700,226.8900,0.0000,17,
SPY,2016-12-15,SPY,2017-01-27,216.000,P,1.2400,1.2400,1.0800,1.1300,91,2242,1.0900,26,1.1100,226.9000,226.9100,225.7638,226.9100,0.1448,-0.1763,0.0229,-0.0380,0.2014,-4.8466,2161,1.0800,335,1.1100,226.8700,226.8900,1.1699,13532,
SPY,2016-12-15,SPY,2017-01-27,216.500,C,0.0000,0.0000,0.0000,0.0000,0,225,10.4200,35,10.7300,226.9000,226.9100,225.7638,226.9100,0.1260,0.8382,0.0244,-0.0075,0.1868,21.2173,709,10.4000,756,10.7500,226.8700,226.8900,0.0000,1,
SPY,2016-12-15,SPY,2017-01-27,216.500,P,1.2000,1.2000,1.2000,1.2000,4,2166,1.1500,24,1.1700,226.9000,226.9100,225.7638,226.9100,0.1430,-0.1857,0.0240,-0.0389,0.2081,-5.1057,1883,1.1400,190,1.1700,226.8700,226.8900,1.2000,113,
SPY,2016-12-15,SPY,2017-01-27,217.000,C,10.3700,10.5000,10.0400,10.0400,4,21,10.0500,36,10.1800,226.9000,226.9100,225.7638,226.9100,0.1247,0.8273,0.0258,-0.0087,0.1950,20.9791,810,10.0300,55,10.1400,226.8700,226.8900,10.2500,28,
SPY,2016-12-15,SPY,2017-01-27,217.000,P,1.3000,1.3000,1.2600,1.2900,35,2200,1.2100,286,1.2400,226.9000,226.9100,225.7638,226.9100,0.1412,-0.1958,0.0251,-0.0399,0.2149,-5.3820,2216,1.2000,920,1.2400,226.8700,226.8900,1.2851,151,
SPY,2016-12-15,SPY,2017-01-27,217.500,C,0.0000,0.0000,0.0000,0.0000,0,562,9.5500,367,9.8500,226.9000,226.9100,225.7638,226.9100,0.1261,0.8111,0.0270,-0.0111,0.2068,20.5887,562,9.5400,711,9.8700,226.8700,226.8900,0.0000,18,
SPY,2016-12-15,SPY,2017-01-27,217.500,P,1.4300,1.4300,1.3100,1.3200,5,2014,1.2800,1830,1.3100,226.9000,226.9100,225.7638,226.9100,0.1395,-0.2064,0.0262,-0.0408,0.2218,-5.6745,1583,1.2700,2368,1.3100,226.8700,226.8900,1.3533,349,
SPY,2016-12-15,SPY,2017-01-27,218.000,C,8.5500,9.2300,8.5500,9.1600,12,80,9.1900,108,9.3200,226.9000,226.9100,225.7638,226.9100,0.1249,0.7987,0.0284,-0.0123,0.2152,20.3083,110,9.1800,40,9.2800,226.8700,226.8900,8.9183,32,
SPY,2016-12-15,SPY,2017-01-27,218.000,P,1.5100,1.5100,1.3000,1.3800,201,2070,1.3500,183,1.3800,226.9000,226.9100,225.7638,226.9100,0.1376,-0.2174,0.0274,-0.0416,0.2286,-5.9767,1713,1.3400,1101,1.3800,226.8700,226.8900,1.3746,556,
SPY,2016-12-15,SPY,2017-01-27,218.500,C,9.1100,9.1100,9.1100,9.1100,10,557,8.7100,363,8.9900,226.9000,226.9100,225.7638,226.9100,0.1255,0.7825,0.0296,-0.0144,0.2256,19.9194,575,8.7000,519,9.0000,226.8700,226.8900,9.1100,11,
SPY,2016-12-15,SPY,2017-01-27,218.500,P,1.4300,1.4900,1.3800,1.4900,9,1470,1.4300,541,1.4600,226.9000,226.9100,225.7638,226.9100,0.1359,-0.2293,0.0286,-0.0426,0.2357,-6.3049,1078,1.4200,391,1.4500,226.8700,226.8900,1.4444,81,
SPY,2016-12-15,SPY,2017-01-27,219.000,C,8.5400,9.5000,8.2600,8.3700,17,253,8.3000,476,8.5700,226.9000,226.9100,225.7638,226.9100,0.1251,0.7676,0.0309,-0.0159,0.2345,19.5670,715,8.2800,841,8.5800,226.8700,226.8900,8.5406,89,
SPY,2016-12-15,SPY,2017-01-27,219.000,P,1.5500,1.6100,1.4600,1.6100,3,1410,1.5100,271,1.5400,226.9000,226.9100,225.7638,226.9100,0.1340,-0.2416,0.0298,-0.0434,0.2425,-6.6417,1004,1.5000,1140,1.5400,226.8700,226.8900,1.5400,215,
